locality,sale_price,estimated_value,carpet_area,num_rooms,num_bathrooms,spread,price_per_sqft,ratio_avance_compra,cluster,pca1,pca2,pca3
Norwalk,370000.0,333060.0,1049.0,3,3,0.11,352.72,0.9001621621621622,0,0.17508067141603254,-0.3565482111287828,-0.04840991739110468
Bridgeport,45000.0,119600.0,1059.0,3,2,-0.62,42.49,2.6577777777777776,0,0.11863784837367337,-1.07280121323696,0.3602592559968804
Norwalk,625000.0,453180.0,1030.0,3,2,0.38,606.8,0.725088,0,-0.4291166676185079,-0.29683794238352734,-0.0433612109091493
Bridgeport,97000.0,112470.0,990.0,3,1,-0.14,97.98,1.1594845360824741,0,-0.4889115988147612,-1.2296999942944657,0.007301797052542496
Bridgeport,60000.0,152640.0,924.0,3,3,-0.61,64.94,2.544,0,0.24295410165410547,-0.9491538895941464,0.33950798887542855
West Hartford,390000.0,543410.0,1099.0,3,3,-0.28,354.87,1.3933589743589743,0,0.30122380035446444,-0.3638506530385731,0.11844956029015767
Norwalk,275401.0,248640.0,1021.0,3,2,0.11,269.74,0.9028289657626516,0,-0.19582481375102848,-0.7226825271084153,-0.05618899782142604
West Hartford,410000.0,245700.0,1058.0,3,2,0.67,387.52,0.5992682926829268,0,-0.26798167198800776,-0.45060515765307957,-0.18374700176934422
Bridgeport,157500.0,217040.0,2542.0,8,7,-0.27,61.96,1.378031746031746,1,7.495635384112691,3.530564807568067,-0.27008588215247153
Bridgeport,190000.0,243180.0,1025.0,3,2,-0.22,185.37,1.2798947368421052,0,-0.09696780862557322,-0.8697277796997103,0.053852451507697977
Bridgeport,180000.0,155450.0,2180.0,6,4,0.16,82.57,0.8636111111111111,1,4.473821622743433,1.8490925855268276,-0.32103865871937487
Greenwich,5650000.0,3384430.0,1046.0,3,2,0.67,5401.53,0.5990141592920354,2,-3.5961511068798737,5.046445348712213,1.266669957858782
Greenwich,1435000.0,804930.0,1097.0,3,2,0.78,1308.11,0.5609268292682927,0,-0.8367101851531021,0.6548700292769862,0.060366415899708294
Fairfield,776000.0,243180.0,1027.0,3,1,2.19,755.6,0.31337628865979383,0,-1.0809322557534917,-0.0711924113819484,-0.3867719113324661
Greenwich,3375000.0,243180.0,1065.0,3,2,12.88,3169.01,0.07205333333333333,2,-3.220206550080229,4.7028670044697,-1.6137651318373567
Bridgeport,90000.0,243180.0,1021.0,3,3,-0.63,88.15,2.702,0,0.40244106986155986,-0.8245694112706738,0.3733837606539417
West Hartford,280000.0,194600.0,1055.0,3,2,0.44,265.4,0.695,0,-0.1694106146334448,-0.6290271233252626,-0.1594047777094497
Bridgeport,140000.0,165490.0,1021.0,4,3,-0.15,137.12,1.1820714285714287,0,0.889227360104809,-0.33177304638590654,-0.02883237101635712
Greenwich,498750.0,313950.0,1327.0,4,4,0.59,375.85,0.6294736842105263,0,1.540232328007634,0.6818203042827765,-0.22978127612642582
Fairfield,347695.0,278180.0,951.0,3,2,0.25,365.61,0.8000690260141791,0,-0.3887665566082225,-0.6808048046035183,-0.07105177879476153
Fairfield,826000.0,378070.0,1095.0,3,3,1.18,754.34,0.45771186440677963,0,-0.12487954902123806,0.337678798222639,-0.20873933985557222
Greenwich,9000000.0,5821270.0,1001.0,3,2,0.55,8991.01,0.6468077777777778,2,-5.904095820343467,8.704553861125845,2.28325084324274
Greenwich,4925250.0,3067260.0,1073.0,3,3,0.61,4590.17,0.6227622963301356,2,-2.667853255573957,4.481166952215745,1.0479823826304584
Greenwich,1376000.0,1057350.0,1021.0,3,3,0.3,1347.7,0.768422965116279,0,-0.53966045757004,0.7226597203995018,0.17713204896374357
Norwalk,746250.0,428610.0,1063.0,3,2,0.74,702.02,0.5743517587939698,0,-0.4757488433723711,-0.08361560977526916,-0.10956793104169335
Fairfield,435000.0,386190.0,990.0,3,2,0.13,439.39,0.8877931034482759,0,-0.35908860995159686,-0.574707434811364,-0.013207651477255836
Greenwich,485000.0,472290.0,1021.0,3,3,0.03,475.02,0.9737938144329897,0,0.05753118097690835,-0.27269064616849653,0.016804545841983966
Norwalk,230000.0,270270.0,941.0,3,2,-0.15,244.42,1.1750869565217392,0,-0.2861065456541114,-0.8912900488252484,0.04236863484660504
Greenwich,770000.0,576030.0,1066.0,3,2,0.34,722.33,0.7480909090909091,0,-0.4452113396509895,-0.12611251826168485,0.0016443788083270183
West Hartford,215000.0,153930.0,1092.0,3,2,0.4,196.89,0.715953488372093,0,-0.056784742813021226,-0.6690790840583215,-0.17057416518158391
Bridgeport,27500.0,87790.0,979.0,3,1,-0.69,28.09,3.1923636363636363,0,-0.3747873654819638,-1.4330953015208105,0.4985385334338388
Norwalk,220000.0,237300.0,1028.0,3,2,-0.07,214.01,1.0786363636363636,0,-0.12796107072257504,-0.8074452754135569,-0.005327548292340212
Greenwich,825000.0,2124220.0,1089.0,3,1,-0.61,757.58,2.5748121212121213,0,-0.6913295047131178,-0.4766635355067845,0.5640932799381899
Norwalk,1900000.0,1022350.0,971.0,3,3,0.86,1956.75,0.5380789473684211,0,-1.0491236171939922,1.375375228234412,0.1975086748780664
Fairfield,194850.0,272790.0,1410.0,4,4,-0.29,138.19,1.4,0,1.95577350462641,0.3198555875189743,-0.0035323564780319495
West Hartford,274280.0,252140.0,1001.0,3,2,0.09,274.01,0.9192795683243401,0,-0.2301672691454647,-0.7454617745618443,-0.04697457710145017
West Hartford,450000.0,272580.0,997.0,3,2,0.65,451.35,0.6057333333333333,0,-0.4077002536320849,-0.4621029269786524,-0.15836995206770837
Fairfield,222950.0,312130.0,1429.0,4,2,-0.29,156.02,1.4,0,1.2174571539067618,-0.11839297246051772,0.029286542131596555
West Hartford,350000.0,226380.0,1339.0,4,4,0.55,261.39,0.6468,0,1.6501635836737434,0.5457814819719239,-0.25756184649744973
Bridgeport,28299.0,112390.0,1249.0,4,2,-0.75,22.66,3.971518428213011,0,1.0950439356100838,-0.5913193764944178,0.6040537334139725
Greenwich,6900000.0,3033730.0,1098.0,3,2,1.27,6284.15,0.43967101449275364,2,-4.247373000081027,6.351651070777187,1.4252174194943847
Fairfield,770000.0,450940.0,1047.0,3,3,0.71,735.43,0.5856363636363636,0,-0.14105132072537316,0.16655401750484844,-0.10647780276779856
Bridgeport,30000.0,150340.0,1419.0,4,4,-0.8,21.14,5.011333333333333,0,2.177728768132457,0.048036366949894056,0.7800069100115845
Bridgeport,58000.0,115990.0,1048.0,3,1,-0.5,55.34,1.9998275862068966,0,-0.31123421565313025,-1.28367099109916,0.2241597328938933
Bridgeport,125000.0,177220.0,1363.0,4,3,-0.29,91.71,1.41776,0,1.53168962407873,-0.03347467124628579,0.0022613969196695278
Norwalk,355000.0,243180.0,1001.0,3,1,0.46,354.65,0.6850140845070423,0,-0.6986997717012979,-0.835186387573769,-0.1224314899867638
West Hartford,230000.0,160230.0,932.0,3,2,0.44,246.78,0.6966521739130435,0,-0.3652287462810876,-0.7944945050787844,-0.1569334412171243
Greenwich,3900000.0,2691430.0,1021.0,3,2,0.45,3819.78,0.6901102564102564,2,-2.5448281468968807,3.1914211568547155,0.8553196608315026
Bridgeport,175000.0,227260.0,922.0,3,3,-0.23,189.8,1.2986285714285715,0,0.10379644275603017,-0.7435317710968716,0.05373631224778241
Greenwich,1470000.0,903070.0,1008.0,3,3,0.63,1458.33,0.6143333333333333,0,-0.6615134374292769,0.8762087707817856,0.11829685454873755
Bridgeport,150675.0,136490.0,1002.0,3,2,0.1,150.37,0.9058569769371163,0,-0.14979152483990507,-0.8753825944920783,-0.08650641366175965
Bridgeport,156000.0,124600.0,1021.0,3,2,0.25,152.79,0.7987179487179488,0,-0.1342160536927268,-0.8248698225430678,-0.13526069266880905
Norwalk,460000.0,442750.0,2132.0,6,6,0.04,215.76,0.9625,1,5.026193724057494,2.483464005703657,-0.24536004074770112
West Hartford,255008.0,289730.0,1036.0,3,3,-0.12,246.15,1.136160434182457,0,0.24877301688523965,-0.5306948770938991,0.009760176522854842
Norwalk,520000.0,392700.0,908.0,3,1,0.32,572.69,0.7551923076923077,0,-0.9732665697636184,-0.7512483801920866,-0.020517986179033717
Bridgeport,139620.0,240560.0,1875.0,6,5,-0.42,74.46,1.7229623263142817,1,4.396579100513406,1.6380579818096064,-0.036426552708193234
Bridgeport,65000.0,128000.0,2075.0,6,6,-0.49,31.33,1.9692307692307693,1,5.178235216050581,2.009965159765537,-0.023890258850578303
Bridgeport,155000.0,131460.0,1077.0,3,3,0.18,143.92,0.8481290322580645,0,0.3540447514111854,-0.5426236107158239,-0.1338232201073164
West Hartford,430000.0,278110.0,1010.0,3,3,0.55,425.74,0.6467674418604651,0,0.018474228368958904,-0.24888483452963808,-0.15432505506784358
Greenwich,13625366.0,13523370.0,997.0,3,3,0.01,13666.37,0.9925142561308078,2,-8.478017660731474,13.842386366657609,3.749356058744918
Bridgeport,75000.0,133130.0,1066.0,3,2,-0.44,70.36,1.7750666666666666,0,0.07919610476282837,-0.9934566040396468,0.15664404963358886
Greenwich,658500.0,431760.0,1023.0,3,1,0.53,643.7,0.6556719817767653,0,-0.8577072572506715,-0.4817169519205621,-0.058995930554241946
Norwalk,1000000.0,823550.0,993.0,3,2,0.21,1007.05,0.82355,0,-0.7276503415694329,0.051033504439944574,0.1195900977399739
Greenwich,1200000.0,1030750.0,1004.0,3,1,0.16,1195.22,0.8589583333333334,0,-1.206747076748502,0.02086197406974055,0.20342328692521291
Fairfield,1300000.0,1012620.0,900.0,3,1,0.28,1444.44,0.7789384615384616,0,-1.5167168383174616,0.1199692824673864,0.2257728178466911
Norwalk,300000.0,347340.0,1083.0,3,3,-0.14,277.01,1.1578,0,0.30982888955044713,-0.44442309682670034,0.023857486751175157
West Hartford,174900.0,129290.0,984.0,3,1,0.35,177.74,0.7392224128073185,0,-0.6026819877960196,-1.0638590454974801,-0.14101291996721027
Bridgeport,70000.0,95390.0,906.0,3,3,-0.27,77.26,1.3627142857142858,0,0.15051984759283124,-0.8845242084584383,0.04453303721980472
Bridgeport,27000.0,79400.0,946.0,3,2,-0.66,28.54,2.9407407407407407,0,-0.06215311741684599,-1.2180673454201811,0.43115415278528413
Fairfield,600000.0,351260.0,927.0,3,2,0.71,647.25,0.5854333333333334,0,-0.6492966902422486,-0.3393571788971858,-0.1172959690622439
Greenwich,2100000.0,892570.0,1414.0,4,4,1.35,1485.15,0.4250333333333333,0,0.749885791054053,2.362317520392786,-0.030252965460609425
Bridgeport,144000.0,138220.0,934.0,3,2,0.04,154.18,0.9598611111111112,0,-0.26289592985712074,-0.9586977866361415,-0.05890149166935489
Bridgeport,219000.0,155300.0,1069.0,3,2,0.41,204.86,0.7091324200913242,0,-0.10243164186332414,-0.6849176526191177,-0.1698081623657034
West Hartford,450000.0,289380.0,1021.0,3,2,0.56,440.74,0.6430666666666667,0,-0.35288406573831266,-0.4582549039079304,-0.1388585543719009
West Hartford,266000.0,164850.0,1030.0,3,1,0.61,258.25,0.6197368421052631,0,-0.6022773146130782,-0.8784601773462067,-0.1909388523312255
Norwalk,352500.0,268170.0,985.0,3,2,0.31,357.87,0.7607659574468085,0,-0.3337104154687608,-0.6362504222987053,-0.09323262817701226
Fairfield,99000.0,300300.0,985.0,3,1,-0.67,100.51,3.033333333333333,0,-0.4154532323174943,-1.3442466450581314,0.48244982072358794
Norwalk,347000.0,346710.0,1085.0,3,1,0.0,319.82,0.999164265129683,0,-0.4884559300562181,-0.8514396598605054,0.007761604225690812
Norwalk,305000.0,248290.0,1021.0,3,3,0.23,298.73,0.8140655737704918,0,0.15134689663978224,-0.428556319398108,-0.10102931516086917
Bridgeport,145000.0,129410.0,916.0,3,3,0.12,158.3,0.8924827586206897,0,0.07364849508509372,-0.7190845175252659,-0.09822674441245659
Greenwich,800000.0,591850.0,984.0,3,1,0.35,813.01,0.7398125,0,-1.009334379473146,-0.3869319396104931,0.037320806971869916
Greenwich,5755448.0,4540690.0,920.0,3,3,0.27,6255.92,0.788937716056161,2,-3.714463265376549,5.597023038415746,1.5103250898643703
Norwalk,925500.0,694260.0,1021.0,3,3,0.33,906.46,0.7501458670988654,0,-0.25507862347617405,0.24885738169928331,0.04210897385879632
Bridgeport,500000.0,242170.0,1031.0,3,1,1.06,484.97,0.48434,0,-0.7922994486821839,-0.5526316606528737,-0.23212239899188483
West Hartford,248000.0,161910.0,1021.0,3,1,0.53,242.9,0.6528629032258064,0,-0.5996171668057952,-0.9196297869550762,-0.17406195560237644
West Hartford,303000.0,214270.0,984.0,3,2,0.41,307.93,0.7071617161716172,0,-0.3134489803790116,-0.6732520090385135,-0.13558578678822503
Greenwich,4475000.0,1368780.0,962.0,3,3,2.27,4651.77,0.305872625698324,2,-2.8975176666967517,4.435652668537542,0.649972507000677
Norwalk,210000.0,292740.0,937.0,3,2,-0.28,224.12,1.394,0,-0.26425794630821775,-0.9416059612484986,0.10433182134612001
Greenwich,1393000.0,799540.0,1003.0,3,3,0.74,1388.83,0.5739698492462312,0,-0.6338424938962658,0.8112172480936789,0.07063511325190368
Bridgeport,140000.0,243180.0,1002.0,3,3,-0.42,139.72,1.737,0,0.29855178468865373,-0.7428735254992435,0.15645144965984017
Greenwich,5800000.0,5250000.0,1099.0,3,2,0.1,5277.53,0.9051724137931034,2,-3.4519712867035413,5.01820842185955,1.4267021757474116
West Hartford,235000.0,147700.0,1095.0,3,3,0.59,214.61,0.6285106382978723,0,0.2961511159009385,-0.37127324243087784,-0.23062173866086438
Norwalk,600000.0,469140.0,1004.0,3,2,0.28,597.61,0.7819,0,-0.4541003038430371,-0.359942399429224,-0.016634030529225588
Fairfield,100000.0,521500.0,967.0,3,3,-0.81,103.41,5.215,0,0.3631012065441745,-0.9280804168851661,0.9250764888369412
Bridgeport,88000.0,120270.0,1073.0,3,2,-0.27,82.01,1.3667045454545454,0,0.0604731971421778,-0.9393880696274521,0.04662719779551844
Bridgeport,186000.0,153260.0,1040.0,3,2,0.21,178.85,0.8239784946236559,0,-0.1145400307071166,-0.7819280009623466,-0.1170286638051428
Bridgeport,64000.0,149250.0,1023.0,3,3,-0.57,62.56,2.33203125,0,0.4101111384218868,-0.8356329701046715,0.2801109009276273
Bridgeport,109000.0,96330.0,922.0,3,1,0.13,118.22,0.8837614678899083,0,-0.6494295196472922,-1.2346960666413738,-0.08492451517976463
Fairfield,735000.0,505470.0,1092.0,3,3,0.45,673.08,0.6877142857142857,0,-0.004396307735222796,0.1164952905297371,-0.0583805366106164
Norwalk,462500.0,411040.0,1059.0,3,1,0.13,436.73,0.8887351351351351,0,-0.6233337607553645,-0.7305617459884258,-0.0020856367420150766
Fairfield,282600.0,331170.0,1020.0,3,1,-0.15,277.06,1.171868365180467,0,-0.5522603198620765,-1.0042877651180835,0.06024477944271888
Greenwich,5200000.0,4068680.0,906.0,3,3,0.28,5739.51,0.7824384615384615,2,-3.3946889396896602,5.008141845096654,1.357125480022078
Greenwich,533900.0,243180.0,988.0,3,1,1.2,540.38,0.4554785540363364,0,-0.910557521120845,-0.5258136342290193,-0.24568230708028824
West Hartford,355750.0,227080.0,1064.0,3,3,0.57,334.35,0.6383134223471539,0,0.16566433768317534,-0.27791760647251024,-0.18816302178460953
Bridgeport,115000.0,243180.0,937.0,3,2,-0.53,122.73,2.114608695652174,0,-0.1644832484930653,-1.0977889516966155,0.2669183904476838
Bridgeport,125000.0,137540.0,1095.0,3,3,-0.09,114.16,1.10032,0,0.4343985173133971,-0.6043656085615371,-0.04547360942446502
West Hartford,400000.0,248430.0,1069.0,3,1,0.61,374.18,0.621075,0,-0.6137225170225381,-0.7033960898016604,-0.15909893848210435
Norwalk,254400.0,288260.0,1246.0,4,2,-0.12,204.17,1.1330974842767296,0,0.8471491377242404,-0.23493424098196916,-0.025941895948309337
Norwalk,378500.0,313040.0,954.0,3,2,0.21,396.75,0.8270541611624835,0,-0.3993131054767954,-0.6514510518367967,-0.050096600722006696
Fairfield,295000.0,268240.0,1092.0,3,1,0.1,270.15,0.9092881355932203,0,-0.4540178531883506,-0.8808709630389904,-0.043050273033681426
Greenwich,1010000.0,243180.0,1009.0,3,1,3.15,1000.99,0.24077227722772276,0,-1.355527298883719,0.32963996081321034,-0.49982281430196207
Bridgeport,90584.0,168880.0,1077.0,3,3,-0.46,84.11,1.8643469045306014,0,0.47133991822795296,-0.7292382421562992,0.16731998746826351
West Hartford,232000.0,155610.0,1004.0,3,3,0.49,231.08,0.6707327586206897,0,0.14038150166556992,-0.47646026949090065,-0.19389467296694002
Fairfield,1215000.0,1060430.0,1045.0,3,2,0.15,1162.68,0.8727818930041152,0,-0.7484681792993284,0.2941338193318242,0.1874082854979581
Fairfield,180000.0,178220.0,1089.0,3,2,0.01,165.29,0.9901111111111112,0,-0.0001827244453080135,-0.7768639257690265,-0.055729361128323475
Norwalk,255000.0,306740.0,1020.0,3,3,-0.17,250.0,1.2029019607843137,0,0.22497033303371533,-0.5545667533904911,0.0341661812604405
Bridgeport,75000.0,175520.0,1368.0,4,4,-0.57,54.82,2.3402666666666665,0,1.9900737351069175,0.10816187129519876,0.2121416388651729
Bridgeport,127500.0,138510.0,1376.0,4,4,-0.08,92.66,1.0863529411764705,0,1.9069007326629683,0.26266965966620354,-0.11673814988851404
Bridgeport,104500.0,134300.0,1021.0,3,3,-0.22,102.35,1.2851674641148325,0,0.32900330248858967,-0.7230933169956595,0.017405581363053202
Fairfield,700000.0,829570.0,912.0,3,2,-0.16,767.54,1.1851,0,-0.6570357870950785,-0.39028473804841285,0.18944061390124484
Norwalk,395000.0,369530.0,963.0,3,1,0.07,410.18,0.9355189873417722,0,-0.7569023121418191,-0.8922098126322648,0.013895745806996844
West Hartford,228000.0,129010.0,1006.0,3,3,0.77,226.64,0.5658333333333333,0,0.11937443226767212,-0.4305824427139374,-0.26557128573882527
Bridgeport,96000.0,121720.0,1373.0,4,4,-0.21,69.92,1.2679166666666666,0,1.9342541513438962,0.2062965426734908,-0.0644265348619627
West Hartford,215000.0,162540.0,929.0,3,2,0.32,231.43,0.756,0,-0.34878341400663465,-0.8348085837882371,-0.12788403943224935
Fairfield,450000.0,499730.0,914.0,3,2,-0.1,492.34,1.110511111111111,0,-0.49077269371176035,-0.6591411684348988,0.08927930112523359
Greenwich,1800000.0,243180.0,2185.0,6,4,6.4,823.8,0.1351,1,3.1484909797739586,4.186358755234494,-1.2282682170346284
Norwalk,277000.0,239120.0,1021.0,3,3,0.16,271.3,0.8632490974729242,0,0.1764855229020683,-0.47069300987663437,-0.08661950027530992
Fairfield,325000.0,249130.0,908.0,3,1,0.3,357.93,0.7665538461538461,0,-0.8389488233854966,-0.9747067505179139,-0.07267964684356504
Greenwich,755000.0,612150.0,1014.0,3,1,0.23,744.58,0.810794701986755,0,-0.9073032978367891,-0.43740835112560883,0.053789061208144674
West Hartford,220000.0,157780.0,1459.0,4,4,0.39,150.79,0.7171818181818181,0,1.955983485823361,0.513895829728882,-0.2607423407503479
Greenwich,1850000.0,921830.0,967.0,3,1,1.01,1913.13,0.4982864864864865,0,-1.797532959252643,0.8637322422426275,0.17851387052519488
Bridgeport,190000.0,230500.0,946.0,3,2,-0.18,200.85,1.2131578947368422,0,-0.24683556128965364,-0.936438228901608,0.04306015007157686
Fairfield,225000.0,2900180.0,926.0,3,1,-0.92,242.98,12.88968888888889,0,-0.39492277516128005,-1.4231315349769436,2.575879657988377
Fairfield,845000.0,558110.0,1021.0,3,3,0.51,827.62,0.6604852071005917,0,-0.22164190546937865,0.19458867589102619,-0.030126534452336626
Fairfield,480000.0,346780.0,1075.0,3,2,0.38,446.51,0.7224583333333333,0,-0.2509055720127847,-0.41372065814253545,-0.09139681784355953
West Hartford,160000.0,149660.0,1066.0,3,1,0.07,150.09,0.935375,0,-0.4146464219496615,-1.0504746746931055,-0.06604064565723844
Bridgeport,21000.0,135960.0,1385.0,4,3,-0.85,15.16,6.474285714285714,0,1.776321246145126,-0.2630482459336251,1.1017310097131392
West Hartford,487000.0,236530.0,1038.0,3,1,1.06,469.17,0.48568788501026694,0,-0.7705713272138879,-0.5607925653231112,-0.2365954117890205
Greenwich,1888700.0,1145830.0,994.0,3,2,0.65,1900.1,0.606676550007942,0,-1.3445748695436002,1.0856758426984336,0.25036385999750327
Fairfield,440000.0,275660.0,949.0,3,3,0.6,463.65,0.6265,0,-0.11005307419450283,-0.2783630535882534,-0.1545225971185349
Fairfield,290000.0,229740.0,1086.0,3,1,0.26,267.03,0.7922068965517242,0,-0.47871533288218665,-0.8632035818606469,-0.0954161605080267
Fairfield,633000.0,508900.0,980.0,3,2,0.24,645.92,0.8039494470774091,0,-0.5188814494351356,-0.3484119485096938,0.00866783600041417
Norwalk,250000.0,243180.0,1041.0,3,3,0.03,240.15,0.97272,0,0.24451487165338984,-0.5041973619278852,-0.051760478601930095
Norwalk,632500.0,243180.0,1021.0,3,3,1.6,619.49,0.38447430830039525,0,-0.18959787316775611,0.15511942594224465,-0.3362839610005875
Fairfield,525000.0,278810.0,905.0,3,2,0.88,580.11,0.5310666666666667,0,-0.6588220492196254,-0.40949854595341983,-0.1760500813987692
Norwalk,635000.0,921480.0,947.0,3,1,-0.31,670.54,1.4511496062992126,0,-0.9025862158134246,-0.710385861036058,0.25757532092960134
West Hartford,165000.0,218960.0,1006.0,3,1,-0.25,164.02,1.327030303030303,0,-0.49067003841167406,-1.16150241616068,0.07804471143401837
Bridgeport,98000.0,178690.0,1990.0,6,6,-0.45,49.25,1.8233673469387754,1,5.0049468803808,1.957208679478057,-0.045259257303343424
Bridgeport,127500.0,146790.0,1817.0,6,6,-0.13,70.17,1.1512941176470588,1,4.64058360830747,1.8657251597204978,-0.2143017611381823
Greenwich,2195000.0,1683780.0,1058.0,3,3,0.3,2074.67,0.7670979498861048,0,-0.9724376418570226,1.5923701302571354,0.3917213550694529
Greenwich,601000.0,462630.0,1092.0,3,2,0.3,550.37,0.7697670549084858,0,-0.2851288047704059,-0.28908845542795475,-0.037653424825724265
Bridgeport,190000.0,129460.0,990.0,3,2,0.47,191.92,0.6813684210526316,0,-0.2348343518447801,-0.7795867867195224,-0.18428106643760955
Greenwich,950000.0,243180.0,935.0,3,3,2.91,1016.04,0.25597894736842103,0,-0.6933179607766135,0.6700370437003381,-0.48207164480847436
Greenwich,1797000.0,1460760.0,978.0,3,2,0.23,1837.42,0.8128881469115192,0,-1.2814053112727577,0.9127704330558437,0.34550504819314504
Bridgeport,75000.0,182060.0,1378.0,4,3,-0.59,54.43,2.4274666666666667,0,1.6327891189337373,-0.1274369985600905,0.2464539021198454
Fairfield,340000.0,243250.0,1011.0,3,2,0.4,336.3,0.7154411764705882,0,-0.28561723579256243,-0.6116799525028795,-0.1255121306541921
Greenwich,360000.0,264110.0,1021.0,4,4,0.36,352.6,0.7336388888888888,0,1.0727419086407275,0.2347195236186758,-0.16176578692505336
Greenwich,660000.0,843850.0,1056.0,3,1,-0.22,625.0,1.278560606060606,0,-0.7139960348065338,-0.5899446362140249,0.19324371757922443
Greenwich,1425000.0,1200220.0,1059.0,3,1,0.19,1345.61,0.842259649122807,0,-1.2330942796375504,0.28568178972565517,0.24244884025513544
Fairfield,773000.0,442470.0,973.0,3,2,0.75,794.45,0.5724062095730919,0,-0.6748599420788614,-0.1122911793806848,-0.08612111169110984
Fairfield,451000.0,326130.0,914.0,3,2,0.38,493.44,0.7231263858093127,0,-0.542189582725856,-0.5726636358757584,-0.07316724119940392
West Hartford,403000.0,204120.0,900.0,3,1,0.97,447.78,0.5065012406947891,0,-0.9727643481898276,-0.7772455235816133,-0.21819732345382786
West Hartford,190000.0,243180.0,903.0,3,3,-0.22,210.41,1.2798947368421052,0,0.057369707297756894,-0.7423652752113691,0.05503998606851564
Fairfield,847000.0,630000.0,909.0,3,1,0.34,931.79,0.743801652892562,0,-1.1950281554846611,-0.37839907558971764,0.070634722414134
Norwalk,1222000.0,243180.0,938.0,3,3,4.03,1302.77,0.19900163666121112,0,-0.9704713106089249,1.1620748345373357,-0.6106953727465687
Bridgeport,170000.0,185550.0,1371.0,4,3,-0.08,124.0,1.0914705882352942,0,1.4957801031729905,0.05572226801735432,-0.09071697625603803
Fairfield,400000.0,265300.0,1062.0,3,1,0.51,376.65,0.66325,0,-0.6170975305878672,-0.726706859124277,-0.13201205229565074
Fairfield,395000.0,247450.0,1021.0,3,1,0.6,386.88,0.6264556962025316,0,-0.7002975283803431,-0.7512256638359526,-0.1505378776993429
Norwalk,827500.0,344737.0,927.0,3,3,1.4,892.66,0.41660060422960726,0,-0.4888460062532772,0.2739388648697048,-0.2194495158623593
Fairfield,485000.0,304710.0,922.0,3,1,0.59,526.03,0.6282680412371134,0,-0.9488634459881541,-0.7335102081768037,-0.1064515744869464
Bridgeport,195000.0,152690.0,900.0,3,1,0.28,216.67,0.783025641025641,0,-0.7634261144294417,-1.1322418101025784,-0.10343776933525549
Fairfield,360000.0,338800.0,1261.0,4,4,0.06,285.49,0.9411111111111111,0,1.5508111380952982,0.3966932529989593,-0.09969733177272903
Greenwich,780000.0,537250.0,1032.0,3,3,0.45,755.81,0.6887820512820513,0,-0.1520337509405665,0.12220484753211884,-0.03428855810267098
Greenwich,638000.0,404810.0,1021.0,3,1,0.58,624.88,0.6344984326018809,0,-0.8534898734752,-0.49627866024438194,-0.07740934827514362
Norwalk,326000.0,290780.0,1019.0,3,3,0.12,319.92,0.8919631901840491,0,0.14561189272181024,-0.42741017948448673,-0.05979113173775588
Greenwich,368778.0,1273440.0,942.0,3,2,-0.71,391.48,3.4531344060654376,0,-0.2823521895465011,-0.8584638142594674,0.644240143991194
Bridgeport,70000.0,143380.0,1093.0,3,1,-0.51,64.04,2.0482857142857145,0,-0.2363706444794016,-1.227833913882856,0.23438179934175202
Norwalk,535000.0,450030.0,1021.0,3,1,0.19,524.0,0.841177570093458,0,-0.7485751747742695,-0.6738460399962075,0.004002650064647058
Fairfield,440100.0,284130.0,1061.0,3,3,0.55,414.8,0.6456032719836401,0,0.10914921211122691,-0.1959469896635081,-0.1596036527564951
Norwalk,508500.0,386050.0,990.0,3,2,0.32,513.64,0.7591937069813176,0,-0.42636783837306524,-0.4618641674114349,-0.05170080550927945
Fairfield,508000.0,243180.0,905.0,3,1,1.09,561.33,0.4787007874015748,0,-1.0458202097657345,-0.6341939448494283,-0.2143937713150329
Norwalk,328000.0,286370.0,1053.0,3,2,0.15,311.49,0.8730792682926829,0,-0.17371664597089587,-0.6314479330255255,-0.05898070546262843
Norwalk,387000.0,292810.0,986.0,3,3,0.32,392.49,0.7566149870801033,0,0.023378821871067074,-0.3549381546789083,-0.10023038489057262
West Hartford,190000.0,127890.0,1021.0,3,2,0.49,186.09,0.6731052631578948,0,-0.17998718811313233,-0.7468641393638218,-0.19326227616764408
Greenwich,875000.0,548450.0,993.0,3,1,0.6,881.17,0.6268,0,-1.064269216482769,-0.25721371132939147,-0.010012063880454385
Norwalk,1435000.0,1158150.0,1021.0,3,3,0.24,1405.48,0.8070731707317074,0,-0.5711741025518757,0.7748464879505091,0.21199430818710194
Norwalk,1540000.0,1247120.0,937.0,3,2,0.23,1643.54,0.8098181818181818,0,-1.2089377056469321,0.6273749091813094,0.2851772719201376
Fairfield,274000.0,209440.0,1021.0,3,3,0.31,268.36,0.7643795620437956,0,0.16297145670467814,-0.44748093687199353,-0.13380055424788542
Greenwich,1190000.0,632240.0,930.0,3,2,0.88,1279.57,0.5312941176470588,0,-1.0549133543859348,0.34925946860330576,0.014577700134690395
Norwalk,359100.0,261870.0,982.0,3,3,0.37,365.68,0.7292397660818714,0,0.028903338059216983,-0.3797744045170804,-0.12189151374935703
Greenwich,4945000.0,2911650.0,919.0,3,1,0.7,5380.85,0.5888068756319514,2,-3.971966312170283,4.282927709781272,1.1842689508405047
Greenwich,800000.0,548310.0,2681.0,8,7,0.46,298.4,0.6853875,1,7.381174550747751,4.281732809053118,-0.4284571477814584
